host_ts_ms,packet_number,time_offset_us,n_channels,ch0_type,ch0_status,ch0_value,ch1_type,ch1_status,ch1_value,ch2_type,ch2_status,ch2_value,ch3_type,ch3_status,ch3_value,ch4_type,ch4_status,ch4_value,ch5_type,ch5_status,ch5_value,ch6_type,ch6_status,ch6_value,ch7_type,ch7_status,ch7_value
1770054008102,53,499,5,0,0,4.76347,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008103,54,501,5,0,0,4.82582,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008103,55,499,5,0,0,4.86322,0,0,-0.000478983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008103,56,500,5,0,0,4.96298,0,0,-0.000502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008103,57,499,5,0,0,4.87569,0,0,-0.000510693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008104,58,500,5,0,0,4.85075,0,0,-0.000482321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008104,59,499,5,0,0,4.7697,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008105,60,500,5,0,0,4.78217,0,0,-0.000497818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008105,61,499,5,0,0,4.84452,0,0,-0.00047183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008106,62,500,5,0,0,4.79464,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008106,63,499,5,0,0,4.82582,0,0,-0.000506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008107,0,501,5,0,0,4.86946,0,0,-0.000486135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008107,1,499,5,0,0,4.8944,0,0,-0.000513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008108,2,501,5,0,0,4.9131,0,0,-0.000498533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008108,3,499,5,0,0,4.87569,0,0,-0.000472307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008109,4,501,5,0,0,4.82582,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008109,5,500,5,0,0,4.87257,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008110,6,501,5,0,0,4.86946,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008110,7,500,5,0,0,4.88816,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008111,8,501,5,0,0,4.87257,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008111,9,500,5,0,0,4.95051,0,0,-0.000476122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008112,10,501,5,0,0,4.81646,0,0,-0.000513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008112,11,500,5,0,0,4.80711,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008113,12,501,5,0,0,4.78841,0,0,-0.00048089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008113,13,500,5,0,0,4.83828,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008114,14,500,5,0,0,4.79776,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008114,15,500,5,0,0,4.82582,0,0,-0.000473261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008115,16,500,5,0,0,4.83517,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008115,17,500,5,0,0,4.78217,0,0,-0.000501394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008116,18,500,5,0,0,4.81335,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008116,19,501,5,0,0,4.80088,0,0,-0.000506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008117,20,500,5,0,0,4.86946,0,0,-0.000500441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008117,21,500,5,0,0,4.9131,0,0,-0.000468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008118,22,500,5,0,0,4.80711,0,0,-0.000512362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008118,23,500,5,0,0,4.77906,0,0,-0.000499487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008119,24,500,5,0,0,4.83205,0,0,-0.000490904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008119,25,500,5,0,0,4.90687,0,0,-0.000512362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008120,26,500,5,0,0,4.66995,0,0,-0.000500441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008120,27,500,5,0,0,4.79776,0,0,-0.000468969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008121,28,500,5,0,0,4.83828,0,0,-0.000498533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008121,29,501,5,0,0,4.71983,0,0,-0.000495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008122,30,500,5,0,0,4.87569,0,0,-0.000481367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008122,31,501,5,0,0,4.81958,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008123,32,500,5,0,0,4.77594,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008123,33,501,5,0,0,4.78217,0,0,-0.000471354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008124,34,500,5,0,0,4.81335,0,0,-0.000506401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008124,35,500,5,0,0,4.77906,0,0,-0.000499487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008125,36,500,5,0,0,4.68865,0,0,-0.000490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008125,37,500,5,0,0,4.77906,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008126,38,500,5,0,0,4.70736,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008126,39,500,5,0,0,4.78217,0,0,-0.000464916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008127,40,500,5,0,0,4.81958,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008127,41,500,5,0,0,4.85387,0,0,-0.000498056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008128,42,500,5,0,0,4.90687,0,0,-0.000487089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008128,43,500,5,0,0,4.90063,0,0,-0.000511885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008130,44,500,5,0,0,4.81335,0,0,-0.00050354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008130,45,500,5,0,0,4.88816,0,0,-0.000475168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008131,46,500,5,0,0,4.86946,0,0,-0.00050807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008131,47,500,5,0,0,4.79776,0,0,-0.000496626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008132,48,500,5,0,0,4.80088,0,0,-0.00047636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008132,49,500,5,0,0,4.76035,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008133,50,500,5,0,0,4.77594,0,0,-0.000496387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008133,51,500,5,0,0,4.84452,0,0,-0.000471354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008134,52,501,5,0,0,4.81646,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008134,53,500,5,0,0,4.81958,0,0,-0.000491858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008134,54,501,5,0,0,4.87569,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008134,55,500,5,0,0,4.92557,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008136,56,501,5,0,0,4.94427,0,0,-0.00048852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008136,57,500,5,0,0,4.79464,0,0,-0.000496626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008137,58,500,5,0,0,4.78841,0,0,-0.000514269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008137,59,500,5,0,0,4.80711,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008138,60,500,5,0,0,4.94739,0,0,-0.000512838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008138,61,500,5,0,0,4.88816,0,0,-0.000506401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008139,62,500,5,0,0,4.85387,0,0,-0.000476122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008139,63,500,5,0,0,4.84452,0,0,-0.000499964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008140,0,500,5,0,0,4.9848,0,0,-0.000513792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008140,1,500,5,0,0,4.80088,0,0,-0.000489235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008140,2,500,5,0,0,4.84452,0,0,-0.00050807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008140,3,500,5,0,0,4.92869,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008141,4,500,5,0,0,4.90687,0,0,-0.000468493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008141,5,500,5,0,0,4.91933,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008142,6,500,5,0,0,4.90998,0,0,-0.000506401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008142,7,500,5,0,0,4.81958,0,0,-0.000484228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008143,8,500,5,0,0,4.80711,0,0,-0.000509501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008144,9,500,5,0,0,4.78841,0,0,-0.000496387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008145,10,500,5,0,0,4.83205,0,0,-0.000479221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008145,11,500,5,0,0,4.78841,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008145,12,500,5,0,0,4.85699,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008145,13,501,5,0,0,5.02221,0,0,-0.000486612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008147,14,500,5,0,0,4.79464,0,0,-0.000517607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008147,15,501,5,0,0,4.83205,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008148,16,500,5,0,0,4.83205,0,0,-0.000470877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008148,17,501,5,0,0,4.83517,0,0,-0.000509024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008149,18,500,5,0,0,4.76035,0,0,-0.000493765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008149,19,500,5,0,0,4.84452,0,0,-0.000483751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008150,20,500,5,0,0,4.81646,0,0,-0.000511408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008150,21,500,5,0,0,4.86322,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008151,22,500,5,0,0,4.80088,0,0,-0.000475168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008151,23,500,5,0,0,4.85387,0,0,-0.000513315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008152,24,500,5,0,0,4.81335,0,0,-0.000501871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008152,25,500,5,0,0,4.77906,0,0,-0.000492096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008152,26,500,5,0,0,4.81335,0,0,-0.000509024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008152,27,500,5,0,0,4.80711,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008153,28,500,5,0,0,4.79464,0,0,-0.000472307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008153,29,500,5,0,0,4.89128,0,0,-0.000514269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008154,30,500,5,0,0,4.9318,0,0,-0.00049901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008154,31,500,5,0,0,4.74165,0,0,-0.000486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008155,32,500,5,0,0,4.98792,0,0,-0.000501394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008155,33,500,5,0,0,4.85699,0,0,-0.000506163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008156,34,500,5,0,0,4.94427,0,0,-0.000463486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008156,35,500,5,0,0,4.87569,0,0,-0.00049901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008157,36,501,5,0,0,4.80088,0,0,-0.000499964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008157,37,500,5,0,0,4.83517,0,0,-0.000485182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008158,38,501,5,0,0,4.71359,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008158,39,500,5,0,0,4.79776,0,0,-0.000501871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008159,40,501,5,0,0,4.83205,0,0,-0.00048089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008159,41,500,5,0,0,4.85699,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008161,42,501,5,0,0,4.74477,0,0,-0.000497818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008161,43,500,5,0,0,4.7697,0,0,-0.000493288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008162,44,501,5,0,0,4.8944,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008162,45,500,5,0,0,4.85387,0,0,-0.000499964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008163,46,500,5,0,0,4.78841,0,0,-0.000485182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008163,47,500,5,0,0,4.9318,0,0,-0.000505686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008164,48,500,5,0,0,4.95051,0,0,-0.000492334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008164,49,500,5,0,0,4.77906,0,0,-0.000497103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008164,50,500,5,0,0,4.86322,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008164,51,500,5,0,0,4.85699,0,0,-0.000487566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008165,52,500,5,0,0,4.86946,0,0,-0.000490904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008165,53,500,5,0,0,4.78217,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008166,54,500,5,0,0,4.74477,0,0,-0.000492096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008166,55,500,5,0,0,4.83517,0,0,-0.000514269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008167,56,500,5,0,0,4.86946,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008167,57,500,5,0,0,4.81958,0,0,-0.00047946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008168,58,500,5,0,0,4.80088,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008168,59,500,5,0,0,4.79776,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008169,60,500,5,0,0,4.82582,0,0,-0.000486612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008169,61,500,5,0,0,4.90998,0,0,-0.000510693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008170,62,500,5,0,0,4.8944,0,0,-0.000496149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008170,63,501,5,0,0,4.87569,0,0,-0.000478983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008171,0,500,5,0,0,4.751,0,0,-0.000499249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008171,1,501,5,0,0,4.77906,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008172,2,500,5,0,0,4.9131,0,0,-0.000472307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008172,3,500,5,0,0,4.90998,0,0,-0.000499487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008173,4,500,5,0,0,4.97545,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008173,5,500,5,0,0,4.88193,0,0,-0.000477552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008174,6,500,5,0,0,4.92557,0,0,-0.000506163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008174,7,500,5,0,0,4.87257,0,0,-0.000506401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008176,8,500,5,0,0,4.83828,0,0,-0.000486612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008176,9,500,5,0,0,4.86946,0,0,-0.000506401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008177,10,500,5,0,0,4.82582,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008177,11,500,5,0,0,4.80088,0,0,-0.000476599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008178,12,500,5,0,0,4.80711,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008178,13,500,5,0,0,4.92869,0,0,-0.000495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008179,14,501,5,0,0,4.90998,0,0,-0.000486135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008179,15,500,5,0,0,4.87257,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008180,16,501,5,0,0,4.79776,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008180,17,500,5,0,0,4.74165,0,0,-0.000469923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008181,18,501,5,0,0,4.70112,0,0,-0.000511408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008181,19,500,5,0,0,4.80711,0,0,-0.000509024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008182,20,500,5,0,0,4.90687,0,0,-0.000487566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008182,21,500,5,0,0,4.81335,0,0,-0.000512362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008183,22,500,5,0,0,4.88193,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008183,23,500,5,0,0,4.83205,0,0,-0.000475645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008184,24,500,5,0,0,4.83828,0,0,-0.000513315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008184,25,500,5,0,0,4.67619,0,0,-0.000495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008185,26,500,5,0,0,4.81335,0,0,-0.000483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008185,27,500,5,0,0,4.80711,0,0,-0.000501394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008186,28,500,5,0,0,4.82582,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008186,29,500,5,0,0,4.81646,0,0,-0.000475645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008187,30,500,5,0,0,4.85699,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008187,31,500,5,0,0,4.77594,0,0,-0.00049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008188,32,500,5,0,0,4.751,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008188,33,500,5,0,0,4.79776,0,0,-0.000497818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008188,34,500,5,0,0,4.89128,0,0,-0.00049901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008188,35,500,5,0,0,4.83517,0,0,-0.0004704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008189,36,500,5,0,0,4.81335,0,0,-0.000502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008189,37,501,5,0,0,4.83828,0,0,-0.000491381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008190,38,500,5,0,0,4.93804,0,0,-0.000490427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008190,39,501,5,0,0,4.85699,0,0,-0.000504732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008192,40,500,5,0,0,4.80711,0,0,-0.000492096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008192,41,500,5,0,0,4.81958,0,0,-0.000482321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008193,42,500,5,0,0,4.81646,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008193,43,500,5,0,0,4.80088,0,0,-0.00049901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008194,44,500,5,0,0,4.87257,0,0,-0.000483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008194,45,500,5,0,0,5.0035,0,0,-0.00049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008194,46,500,5,0,0,4.9318,0,0,-0.000504732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008194,47,500,5,0,0,4.90063,0,0,-0.000477076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008195,48,500,5,0,0,4.88816,0,0,-0.000498056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008195,49,500,5,0,0,4.88193,0,0,-0.000492096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008196,50,500,5,0,0,4.81646,0,0,-0.000489473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008196,51,500,5,0,0,4.71359,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008197,52,501,5,0,0,4.74477,0,0,-0.000483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008197,53,500,5,0,0,4.84452,0,0,-0.000493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008198,54,501,5,0,0,4.79464,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008198,55,500,5,0,0,4.9318,0,0,-0.000488043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008199,56,500,5,0,0,4.83205,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008199,57,500,5,0,0,4.85387,0,0,-0.000507116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008200,58,500,5,0,0,4.81646,0,0,-0.000475645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008200,59,500,5,0,0,4.90687,0,0,-0.000495672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008201,60,500,5,0,0,4.68242,0,0,-0.000509977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008201,61,500,5,0,0,4.71359,0,0,-0.000480652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008202,62,500,5,0,0,4.78841,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008202,63,500,5,0,0,4.71359,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
